16 1.005493e-07 5.027465e-08 6.703286e-08 7.494502e-08 7.541197e-08 3.351643e-08 3.747251e-08
32 4.224221e-08 2.112110e-08 2.816147e-08 3.148548e-08 3.168167e-08 1.408073e-08 1.574274e-08
64 9.235676e-09 4.617847e-09 6.157118e-09 6.883867e-09 6.926738e-09 3.078567e-09 3.441942e-09
128 1.864251e-09 9.321209e-10 1.242834e-09 1.389531e-09 1.398190e-09 6.214165e-10 6.947647e-10
256 3.555913e-10 1.777962e-10 2.370620e-10 2.650433e-10 2.666927e-10 1.185312e-10 1.325220e-10
512 8.068742e-11 4.034341e-11 5.379096e-11 6.014082e-11 6.051721e-11 2.689582e-11 3.007065e-11
1024 3.195981e-11 1.597904e-11 2.130624e-11 2.382084e-11 2.397032e-11 1.065315e-11 1.191057e-11
