16 3.588735e-08 7.177470e-08 2.392490e-08 2.674885e-08 1.614931e-07 4.784980e-08 5.349770e-08
32 1.009648e-08 2.019296e-08 6.730986e-09 7.525472e-09 4.543416e-08 1.346197e-08 1.505094e-08
64 2.191455e-09 4.382911e-09 1.460970e-09 1.633414e-09 9.861548e-09 2.921940e-09 3.266829e-09
128 4.228700e-10 8.457434e-10 2.819145e-10 3.151899e-10 1.902922e-09 5.638294e-10 6.303805e-10
256 8.347620e-11 1.669534e-10 5.565068e-11 6.221939e-11 3.756445e-10 1.113019e-10 1.244394e-10
512 2.003442e-11 4.006881e-11 1.335573e-11 1.493199e-11 9.015416e-11 2.671217e-11 2.986514e-11
1024 8.379090e-12 1.675642e-11 5.585403e-12 6.244815e-12 3.770216e-11 1.117096e-11 1.248954e-11
