16 1.563125e-13 2.429099e-14 7.538010e-08 6.742201e-08 7.951972e-14 7.538010e-08 6.742201e-08
32 7.454107e-14 2.569192e-14 2.409355e-08 2.154993e-08 8.386347e-14 2.409355e-08 2.154993e-08
64 3.448804e-14 9.213742e-15 4.954917e-09 4.431813e-09 2.591677e-14 4.954917e-09 4.431813e-09
128 9.005817e-15 3.840769e-15 9.278968e-10 8.299370e-10 7.112366e-15 9.278974e-10 8.299368e-10
256 7.886487e-15 2.760105e-15 1.645465e-10 1.471749e-10 4.638651e-15 1.645465e-10 1.471751e-10
512 1.133577e-14 2.752173e-15 2.870258e-11 2.567315e-11 4.780031e-15 2.870326e-11 2.567306e-11 
1024 1.578013e-14 3.094348e-15 4.988234e-12 4.461903e-12 5.197232e-15 4.988190e-12 4.461888e-12
