16 2.163825e-13 4.074430e-16 2.551294e-07 2.281947e-07 2.609024e-14 2.551294e-07 2.281947e-07 
32 1.706274e-13 8.907902e-15 6.081275e-08 5.439258e-08 7.117917e-14 6.081275e-08 5.439258e-08
64 3.998538e-14 1.476553e-14 2.069872e-08 1.851350e-08 2.728373e-14 2.069872e-08 1.851350e-08
128 9.867107e-15 4.897779e-15 4.999130e-09 4.471358e-09 9.905271e-15 4.999130e-09 4.471358e-09
256 8.181823e-15 2.770825e-15 1.161511e-09 1.038886e-09 3.833739e-15 1.161511e-09 1.038886e-09
512 1.079237e-14 2.792654e-15 2.636519e-10 2.358172e-10 4.369768e-15 2.636520e-10 2.358174e-10
1024 1.612946e-14 2.928488e-15 5.958951e-11 5.329882e-11 4.584440e-15 5.958998e-11 5.329872e-11
